,Year,Name,Category,Paid,ConstCode
480,2012,Nick Boles,Office Costs,5966.0,E14000714
481,2012,Nick Boles,Staffing,4570.0,E14000714
482,2012,Nick Boles,Travel,4958.0,E14000714
483,2013,Nick Boles,Accommodation,8177.0,E14000714
484,2013,Nick Boles,Miscellaneous Expenses,420.0,E14000714
485,2013,Nick Boles,Office Costs,13251.0,E14000714
486,2013,Nick Boles,Staffing,131987.0,E14000714
487,2013,Nick Boles,Travel,5396.0,E14000714
488,2014,Nick Boles,Accommodation,9142.0,E14000714
489,2014,Nick Boles,Miscellaneous Expenses,480.0,E14000714
490,2014,Nick Boles,Office Costs,14831.0,E14000714
491,2014,Nick Boles,Staffing,134363.0,E14000714
492,2014,Nick Boles,Travel,5027.0,E14000714
493,2015,Nick Boles,Accommodation,7156.0,E14000714
494,2015,Nick Boles,Miscellaneous Expenses,126.0,E14000714
495,2015,Nick Boles,Office Costs,11625.0,E14000714
496,2015,Nick Boles,Travel,2089.0,E14000714
497,2010,Edward Garnier,Accommodation,10047.0,E14000728
498,2010,Edward Garnier,Constituency Rental,201.0,E14000728
499,2010,Edward Garnier,General Admin,6124.0,E14000728
500,2010,Edward Garnier,Miscellaneous Expenses,6965.0,E14000728
501,2010,Edward Garnier,Staffing,294.0,E14000728
502,2010,Edward Garnier,Travel,5313.0,E14000728
503,2011,Edward Garnier,Accommodation,10866.0,E14000728
504,2011,Edward Garnier,Constituency Rental,20.0,E14000728
505,2011,Edward Garnier,General Admin,1039.0,E14000728
506,2011,Edward Garnier,Office Costs,5846.0,E14000728
507,2011,Edward Garnier,Staffing,3960.0,E14000728
508,2011,Edward Garnier,Travel,7016.0,E14000728
509,2012,Edward Garnier,Accommodation,10864.0,E14000728
510,2012,Edward Garnier,Miscellaneous Expenses,1007.0,E14000728
511,2012,Edward Garnier,Office Costs,6579.0,E14000728
512,2012,Edward Garnier,Staffing,4210.0,E14000728
513,2012,Edward Garnier,Travel,6646.0,E14000728
514,2013,Edward Garnier,Accommodation,10860.0,E14000728
515,2013,Edward Garnier,Miscellaneous Expenses,50.0,E14000728
516,2013,Edward Garnier,Office Costs,6298.0,E14000728
517,2013,Edward Garnier,Staffing,133622.0,E14000728
518,2013,Edward Garnier,Travel,6399.0,E14000728
519,2014,Edward Garnier,Accommodation,11350.0,E14000728
520,2014,Edward Garnier,Miscellaneous Expenses,2220.0,E14000728
521,2014,Edward Garnier,Office Costs,6535.0,E14000728
522,2014,Edward Garnier,Staffing,136817.0,E14000728
523,2014,Edward Garnier,Travel,6278.0,E14000728
524,2015,Edward Garnier,Accommodation,7621.0,E14000728
525,2015,Edward Garnier,Office Costs,5526.0,E14000728
526,2015,Edward Garnier,Travel,2749.0,E14000728
527,2010,Andrew Bingham,Accommodation,17812.0,E14000748
528,2010,Andrew Bingham,Constituency Rental,7642.0,E14000748
529,2010,Andrew Bingham,General Admin,4245.0,E14000748
530,2010,Andrew Bingham,Staffing,8433.0,E14000748
531,2010,Andrew Bingham,Travel,4384.0,E14000748
532,2011,Andrew Bingham,Accommodation,19900.0,E14000748
533,2011,Andrew Bingham,Constituency Rental,1405.0,E14000748
534,2011,Andrew Bingham,General Admin,582.0,E14000748
535,2011,Andrew Bingham,Office Costs,12749.0,E14000748
536,2011,Andrew Bingham,Staffing,5760.0,E14000748
537,2011,Andrew Bingham,Travel,7336.0,E14000748
538,2012,Andrew Bingham,Accommodation,21199.0,E14000748
539,2012,Andrew Bingham,Office Costs,14420.0,E14000748
540,2012,Andrew Bingham,Staffing,3960.0,E14000748
541,2012,Andrew Bingham,Travel,5570.0,E14000748
542,2013,Andrew Bingham,Accommodation,19930.0,E14000748
543,2013,Andrew Bingham,Office Costs,16076.0,E14000748
544,2013,Andrew Bingham,Staffing,111448.0,E14000748
545,2013,Andrew Bingham,Travel,5788.0,E14000748
546,2014,Andrew Bingham,Accommodation,19551.0,E14000748
547,2014,Andrew Bingham,Office Costs,18393.0,E14000748
548,2014,Andrew Bingham,Staffing,130239.0,E14000748
549,2014,Andrew Bingham,Travel,7145.0,E14000748
550,2015,Andrew Bingham,Accommodation,14891.0,E14000748
551,2015,Andrew Bingham,Office Costs,14907.0,E14000748
552,2015,Andrew Bingham,Travel,5527.0,E14000748
553,2010,Philip Hollobone,General Admin,2249.0,E14000769
554,2010,Philip Hollobone,Travel,5184.0,E14000769
555,2011,Philip Hollobone,General Admin,1073.0,E14000769
556,2011,Philip Hollobone,Miscellaneous Expenses,82.0,E14000769
557,2011,Philip Hollobone,Office Costs,1467.0,E14000769
558,2011,Philip Hollobone,Travel,5236.0,E14000769
559,2012,Philip Hollobone,Office Costs,4680.0,E14000769
560,2012,Philip Hollobone,Travel,4487.0,E14000769
561,2013,Philip Hollobone,Office Costs,1085.0,E14000769
562,2013,Philip Hollobone,Travel,3652.0,E14000769
563,2014,Philip Hollobone,Office Costs,847.0,E14000769
564,2014,Philip Hollobone,Travel,4186.0,E14000769
565,2015,Philip Hollobone,Office Costs,1975.0,E14000769
566,2015,Philip Hollobone,Travel,1648.0,E14000769
567,2010,Keith Vaz,Constituency Rental,11363.0,E14000782
568,2010,Keith Vaz,General Admin,13807.0,E14000782
569,2010,Keith Vaz,Staffing,9242.0,E14000782
570,2010,Keith Vaz,Travel,5009.0,E14000782
571,2011,Keith Vaz,Constituency Rental,610.0,E14000782
572,2011,Keith Vaz,General Admin,3584.0,E14000782
573,2011,Keith Vaz,Office Costs,27777.0,E14000782
574,2011,Keith Vaz,Staffing,15750.0,E14000782
575,2011,Keith Vaz,Travel,6823.0,E14000782
576,2012,Keith Vaz,Office Costs,17259.0,E14000782
577,2012,Keith Vaz,Staffing,18043.0,E14000782
578,2012,Keith Vaz,Travel,8553.0,E14000782
579,2013,Keith Vaz,Office Costs,22278.0,E14000782
580,2013,Keith Vaz,Staffing,146490.0,E14000782
581,2013,Keith Vaz,Travel,8840.0,E14000782
582,2014,Keith Vaz,Office Costs,19096.0,E14000782
583,2014,Keith Vaz,Staffing,148427.0,E14000782
584,2014,Keith Vaz,Travel,8738.0,E14000782
585,2015,Keith Vaz,Office Costs,19255.0,E14000782
586,2015,Keith Vaz,Travel,3672.0,E14000782
587,2010,Peter Soulsby,Accommodation,8434.0,E14000783
588,2010,Peter Soulsby,Constituency Rental,9760.0,E14000783
589,2010,Peter Soulsby,General Admin,9519.0,E14000783
590,2010,Peter Soulsby,Travel,2230.0,E14000783
591,2011,Jonathan Ashworth,Accommodation,15150.0,E14000783
592,2011,Jonathan Ashworth,Office Costs,18960.0,E14000783
593,2011,Jonathan Ashworth,Start Up,3011.0,E14000783
594,2011,Jonathan Ashworth,Travel,5267.0,E14000783
595,2011,Peter Soulsby,Travel,-8.0,E14000783
596,2011,Peter Soulsby,Winding Up,30985.0,E14000783
597,2012,Jonathan Ashworth,Accommodation,22805.0,E14000783
598,2012,Jonathan Ashworth,Office Costs,24750.0,E14000783
599,2012,Jonathan Ashworth,Staffing,1200.0,E14000783
600,2012,Jonathan Ashworth,Start Up,863.0,E14000783
601,2012,Jonathan Ashworth,Travel,6078.0,E14000783
602,2012,Peter Soulsby,Travel,161.0,E14000783
603,2013,Jonathan Ashworth,Accommodation,22065.0,E14000783
604,2013,Jonathan Ashworth,Office Costs,21364.0,E14000783
605,2013,Jonathan Ashworth,Staffing,132557.0,E14000783
606,2013,Jonathan Ashworth,Travel,6152.0,E14000783
607,2014,Jonathan Ashworth,Accommodation,21018.0,E14000783
608,2014,Jonathan Ashworth,Office Costs,24506.0,E14000783
609,2014,Jonathan Ashworth,Staffing,134670.0,E14000783
610,2014,Jonathan Ashworth,Travel,6564.0,E14000783
611,2015,Jonathan Ashworth,Accommodation,18528.0,E14000783
612,2015,Jonathan Ashworth,Office Costs,14664.0,E14000783
613,2015,Jonathan Ashworth,Staffing,5378.0,E14000783
614,2015,Jonathan Ashworth,Travel,2022.0,E14000783
615,2010,Liz Kendall,Accommodation,9142.0,E14000784
616,2010,Liz Kendall,Constituency Rental,8799.0,E14000784
617,2010,Liz Kendall,General Admin,10218.0,E14000784
618,2010,Liz Kendall,Staffing,3115.0,E14000784
619,2010,Liz Kendall,Travel,4321.0,E14000784
620,2011,Liz Kendall,Accommodation,16058.0,E14000784
621,2011,Liz Kendall,Constituency Rental,438.0,E14000784
622,2011,Liz Kendall,General Admin,2945.0,E14000784
623,2011,Liz Kendall,Office Costs,16487.0,E14000784
624,2011,Liz Kendall,Staffing,338.0,E14000784
625,2011,Liz Kendall,Travel,5293.0,E14000784
626,2012,Liz Kendall,Accommodation,16328.0,E14000784
627,2012,Liz Kendall,Office Costs,21697.0,E14000784
628,2012,Liz Kendall,Staffing,8902.0,E14000784
629,2012,Liz Kendall,Travel,5914.0,E14000784
630,2013,Liz Kendall,Accommodation,5141.0,E14000784
631,2013,Liz Kendall,Office Costs,20485.0,E14000784
632,2013,Liz Kendall,Staffing,127160.0,E14000784
633,2013,Liz Kendall,Travel,4972.0,E14000784
634,2014,Liz Kendall,Accommodation,20599.0,E14000784
635,2014,Liz Kendall,Office Costs,22077.0,E14000784
636,2014,Liz Kendall,Staffing,134008.0,E14000784
637,2014,Liz Kendall,Travel,2567.0,E14000784
638,2015,Liz Kendall,Accommodation,15435.0,E14000784
639,2015,Liz Kendall,Office Costs,9889.0,E14000784
640,2015,Liz Kendall,Travel,56.0,E14000784
641,2010,Karl McCartney,Accommodation,13119.0,E14000792
642,2010,Karl McCartney,General Admin,3839.0,E14000792
643,2010,Karl McCartney,Office Costs,1281.0,E14000792
644,2010,Karl McCartney,Staffing,17719.0,E14000792
645,2010,Karl McCartney,Travel,8924.0,E14000792
646,2011,Karl McCartney,Accommodation,10709.0,E14000792
647,2011,Karl McCartney,Office Costs,6898.0,E14000792
648,2011,Karl McCartney,Staffing,14746.0,E14000792
649,2011,Karl McCartney,Travel,11555.0,E14000792
650,2012,Karl McCartney,Office Costs,7766.0,E14000792
651,2012,Karl McCartney,Staffing,11724.0,E14000792
652,2012,Karl McCartney,Travel,11318.0,E14000792
653,2013,Karl McCartney,Office Costs,12919.0,E14000792
654,2013,Karl McCartney,Staffing,133076.0,E14000792
655,2013,Karl McCartney,Travel,13918.0,E14000792
656,2014,Karl McCartney,Office Costs,12544.0,E14000792
657,2014,Karl McCartney,Staffing,138600.0,E14000792
658,2014,Karl McCartney,Travel,13442.0,E14000792
659,2015,Karl McCartney,Accommodation,12150.0,E14000792
660,2015,Karl McCartney,Office Costs,5959.0,E14000792
661,2015,Karl McCartney,Staffing,20189.0,E14000792
662,2015,Karl McCartney,Travel,6958.0,E14000792
663,2010,Nicky Morgan,Accommodation,14356.0,E14000797
664,2010,Nicky Morgan,Constituency Rental,4252.0,E14000797
665,2010,Nicky Morgan,General Admin,12050.0,E14000797
666,2010,Nicky Morgan,Miscellaneous Expenses,12.0,E14000797
667,2010,Nicky Morgan,Staffing,3878.0,E14000797
668,2010,Nicky Morgan,Travel,5229.0,E14000797
669,2011,Nicky Morgan,Accommodation,20454.0,E14000797
670,2011,Nicky Morgan,Constituency Rental,601.0,E14000797
671,2011,Nicky Morgan,General Admin,3079.0,E14000797
672,2011,Nicky Morgan,Miscellaneous Expenses,168.0,E14000797
673,2011,Nicky Morgan,Office Costs,11914.0,E14000797
674,2011,Nicky Morgan,Staffing,3960.0,E14000797
675,2011,Nicky Morgan,Travel,8009.0,E14000797
676,2012,Nicky Morgan,Accommodation,21080.0,E14000797
677,2012,Nicky Morgan,Miscellaneous Expenses,42.0,E14000797
678,2012,Nicky Morgan,Office Costs,16403.0,E14000797
679,2012,Nicky Morgan,Staffing,3960.0,E14000797
680,2012,Nicky Morgan,Travel,9368.0,E14000797
681,2013,Nicky Morgan,Accommodation,19417.0,E14000797
682,2013,Nicky Morgan,Office Costs,13838.0,E14000797
683,2013,Nicky Morgan,Staffing,134392.0,E14000797
684,2013,Nicky Morgan,Travel,8940.0,E14000797
685,2014,Nicky Morgan,Accommodation,19637.0,E14000797
686,2014,Nicky Morgan,Office Costs,14973.0,E14000797
687,2014,Nicky Morgan,Staffing,138618.0,E14000797
688,2014,Nicky Morgan,Travel,3514.0,E14000797
689,2015,Nicky Morgan,Accommodation,14117.0,E14000797
690,2015,Nicky Morgan,Office Costs,12616.0,E14000797
691,2015,Nicky Morgan,Travel,820.0,E14000797
692,2010,Peter Tapsell,Accommodation,16829.0,E14000798
693,2010,Peter Tapsell,Constituency Rental,6228.0,E14000798
694,2010,Peter Tapsell,General Admin,3590.0,E14000798
695,2010,Peter Tapsell,Travel,4607.0,E14000798
696,2011,Peter Tapsell,Accommodation,19900.0,E14000798
697,2011,Peter Tapsell,Constituency Rental,30.0,E14000798
698,2011,Peter Tapsell,General Admin,399.0,E14000798
699,2011,Peter Tapsell,Miscellaneous Expenses,861.0,E14000798
700,2011,Peter Tapsell,Office Costs,12273.0,E14000798
701,2011,Peter Tapsell,Travel,5682.0,E14000798
702,2012,Peter Tapsell,Accommodation,20000.0,E14000798
703,2012,Peter Tapsell,Office Costs,10737.0,E14000798
704,2012,Peter Tapsell,Travel,5435.0,E14000798
705,2013,Peter Tapsell,Accommodation,20000.0,E14000798
706,2013,Peter Tapsell,Office Costs,13112.0,E14000798
707,2013,Peter Tapsell,Staffing,132492.0,E14000798
708,2013,Peter Tapsell,Travel,7545.0,E14000798
709,2014,Peter Tapsell,Accommodation,20500.0,E14000798
710,2014,Peter Tapsell,Miscellaneous Expenses,222.0,E14000798
711,2014,Peter Tapsell,Office Costs,11709.0,E14000798
712,2014,Peter Tapsell,Staffing,131085.0,E14000798
713,2014,Peter Tapsell,Travel,4975.0,E14000798
714,2015,Peter Tapsell,Accommodation,3609.0,E14000798
715,2015,Peter Tapsell,Miscellaneous Expenses,5729.0,E14000798
716,2015,Peter Tapsell,Office Costs,761.0,E14000798
717,2015,Peter Tapsell,Travel,281.0,E14000798
718,2015,Victoria Atkins,Accommodation,5700.0,E14000798
719,2015,Victoria Atkins,Office Costs,6334.0,E14000798
720,2015,Victoria Atkins,Staffing,768.0,E14000798
721,2015,Victoria Atkins,Start Up,364.0,E14000798
722,2015,Victoria Atkins,Travel,1525.0,E14000798
723,2010,Alan Meale,Accommodation,6161.0,E14000810
724,2010,Alan Meale,Constituency Rental,3683.0,E14000810
725,2010,Alan Meale,General Admin,11524.0,E14000810
726,2010,Alan Meale,Miscellaneous Expenses,6.0,E14000810
727,2010,Alan Meale,Staffing,846.0,E14000810
728,2010,Alan Meale,Travel,7925.0,E14000810
729,2011,Alan Meale,Accommodation,7109.0,E14000810
730,2011,Alan Meale,Constituency Rental,1505.0,E14000810
731,2011,Alan Meale,General Admin,749.0,E14000810
732,2011,Alan Meale,Office Costs,15485.0,E14000810
733,2011,Alan Meale,Staffing,1127.0,E14000810
734,2011,Alan Meale,Travel,10074.0,E14000810
735,2012,Alan Meale,Accommodation,7296.0,E14000810
736,2012,Alan Meale,Office Costs,22653.0,E14000810
737,2012,Alan Meale,Staffing,1111.0,E14000810
738,2012,Alan Meale,Travel,9944.0,E14000810
739,2013,Alan Meale,Accommodation,6500.0,E14000810
740,2013,Alan Meale,Office Costs,18709.0,E14000810
741,2013,Alan Meale,Staffing,120931.0,E14000810
742,2013,Alan Meale,Travel,12868.0,E14000810
743,2014,Alan Meale,Accommodation,4808.0,E14000810
744,2014,Alan Meale,Office Costs,20651.0,E14000810
745,2014,Alan Meale,Staffing,122360.0,E14000810
746,2014,Alan Meale,Travel,18426.0,E14000810
747,2015,Alan Meale,Accommodation,4935.0,E14000810
748,2015,Alan Meale,Office Costs,9367.0,E14000810
749,2015,Alan Meale,Travel,4763.0,E14000810
750,2010,Pauline Latham,Accommodation,9220.0,E14000814
751,2010,Pauline Latham,Constituency Rental,3864.0,E14000814
752,2010,Pauline Latham,General Admin,6157.0,E14000814
753,2010,Pauline Latham,Office Costs,420.0,E14000814
754,2010,Pauline Latham,Staffing,3878.0,E14000814
755,2010,Pauline Latham,Travel,7375.0,E14000814
756,2011,Pauline Latham,Accommodation,9030.0,E14000814
757,2011,Pauline Latham,Constituency Rental,4180.0,E14000814
758,2011,Pauline Latham,General Admin,1080.0,E14000814
759,2011,Pauline Latham,Office Costs,16236.0,E14000814
760,2011,Pauline Latham,Staffing,328.0,E14000814
761,2011,Pauline Latham,Travel,8805.0,E14000814
762,2012,Pauline Latham,Accommodation,9055.0,E14000814
763,2012,Pauline Latham,Office Costs,21018.0,E14000814
764,2012,Pauline Latham,Staffing,6012.0,E14000814
765,2012,Pauline Latham,Travel,8132.0,E14000814
766,2013,Pauline Latham,Accommodation,11569.0,E14000814
767,2013,Pauline Latham,Office Costs,21442.0,E14000814
768,2013,Pauline Latham,Staffing,123081.0,E14000814
769,2013,Pauline Latham,Travel,10509.0,E14000814
770,2014,Pauline Latham,Accommodation,11570.0,E14000814
771,2014,Pauline Latham,Office Costs,22748.0,E14000814
772,2014,Pauline Latham,Staffing,132900.0,E14000814
773,2014,Pauline Latham,Travel,7199.0,E14000814
774,2015,Pauline Latham,Accommodation,6250.0,E14000814
775,2015,Pauline Latham,Office Costs,12908.0,E14000814
776,2015,Pauline Latham,Staffing,3292.0,E14000814
777,2015,Pauline Latham,Travel,3129.0,E14000814
778,2010,Patrick Mercer,Accommodation,3749.0,E14000829
779,2010,Patrick Mercer,Constituency Rental,9441.0,E14000829
780,2010,Patrick Mercer,General Admin,1460.0,E14000829
781,2010,Patrick Mercer,Staffing,2409.0,E14000829
782,2010,Patrick Mercer,Travel,10376.0,E14000829
783,2011,Patrick Mercer,Accommodation,4712.0,E14000829
784,2011,Patrick Mercer,General Admin,148.0,E14000829
785,2011,Patrick Mercer,Office Costs,12384.0,E14000829
786,2011,Patrick Mercer,Staffing,4231.0,E14000829
787,2011,Patrick Mercer,Travel,11496.0,E14000829
788,2012,Patrick Mercer,Accommodation,4316.0,E14000829
789,2012,Patrick Mercer,Office Costs,14041.0,E14000829
790,2012,Patrick Mercer,Staffing,4693.0,E14000829
791,2012,Patrick Mercer,Travel,12805.0,E14000829
792,2013,Patrick Mercer,Accommodation,7290.0,E14000829
793,2013,Patrick Mercer,Office Costs,15209.0,E14000829
794,2013,Patrick Mercer,Staffing,114008.0,E14000829
795,2013,Patrick Mercer,Travel,12528.0,E14000829
796,2014,Patrick Mercer,Accommodation,900.0,E14000829
797,2014,Patrick Mercer,Miscellaneous Expenses,149.0,E14000829
798,2014,Patrick Mercer,Office Costs,1693.0,E14000829
799,2014,Patrick Mercer,Travel,808.0,E14000829
800,2014,Patrick Mercer,Winding Up,72657.0,E14000829
801,2014,Robert Jenrick,Office Costs,15196.0,E14000829
802,2014,Robert Jenrick,Staffing,88588.0,E14000829
803,2014,Robert Jenrick,Travel,319.0,E14000829
804,2015,Robert Jenrick,Accommodation,6600.0,E14000829
805,2015,Robert Jenrick,Office Costs,13982.0,E14000829
806,2015,Robert Jenrick,Staffing,400.0,E14000829
807,2015,Robert Jenrick,Travel,2891.0,E14000829
808,2010,Natascha Engel,Accommodation,12395.0,E14000843
809,2010,Natascha Engel,Constituency Rental,11476.0,E14000843
810,2010,Natascha Engel,General Admin,8266.0,E14000843
811,2010,Natascha Engel,Staffing,104.0,E14000843
812,2010,Natascha Engel,Travel,4573.0,E14000843
813,2011,Natascha Engel,Accommodation,17453.0,E14000843
814,2011,Natascha Engel,Constituency Rental,2181.0,E14000843
815,2011,Natascha Engel,General Admin,504.0,E14000843
816,2011,Natascha Engel,Office Costs,12211.0,E14000843
817,2011,Natascha Engel,Travel,7936.0,E14000843
818,2012,Natascha Engel,Accommodation,25678.0,E14000843
819,2012,Natascha Engel,Office Costs,21940.0,E14000843
820,2012,Natascha Engel,Travel,6302.0,E14000843
821,2013,Natascha Engel,Accommodation,23394.0,E14000843
822,2013,Natascha Engel,Office Costs,20754.0,E14000843
823,2013,Natascha Engel,Staffing,128050.0,E14000843
824,2013,Natascha Engel,Travel,8572.0,E14000843
825,2014,Natascha Engel,Accommodation,27875.0,E14000843
826,2014,Natascha Engel,Office Costs,20517.0,E14000843
827,2014,Natascha Engel,Staffing,138040.0,E14000843
828,2014,Natascha Engel,Travel,7935.0,E14000843
829,2015,Natascha Engel,Accommodation,18030.0,E14000843
830,2015,Natascha Engel,Office Costs,14640.0,E14000843
831,2015,Natascha Engel,Travel,2711.0,E14000843
832,2010,Andrew Bridgen,Accommodation,15456.0,E14000858
833,2010,Andrew Bridgen,Constituency Rental,5589.0,E14000858
834,2010,Andrew Bridgen,General Admin,9291.0,E14000858
835,2010,Andrew Bridgen,Staffing,5828.0,E14000858
836,2010,Andrew Bridgen,Travel,3289.0,E14000858
837,2011,Andrew Bridgen,Accommodation,19218.0,E14000858
838,2011,Andrew Bridgen,Constituency Rental,1465.0,E14000858
839,2011,Andrew Bridgen,General Admin,3085.0,E14000858
840,2011,Andrew Bridgen,Miscellaneous Expenses,146.0,E14000858
841,2011,Andrew Bridgen,Office Costs,12997.0,E14000858
842,2011,Andrew Bridgen,Staffing,5910.0,E14000858
843,2011,Andrew Bridgen,Travel,8863.0,E14000858
844,2012,Andrew Bridgen,Accommodation,12558.0,E14000858
845,2012,Andrew Bridgen,Office Costs,15820.0,E14000858
846,2012,Andrew Bridgen,Staffing,5910.0,E14000858
847,2012,Andrew Bridgen,Travel,7678.0,E14000858
848,2013,Andrew Bridgen,Accommodation,24750.0,E14000858
849,2013,Andrew Bridgen,Office Costs,20159.0,E14000858
850,2013,Andrew Bridgen,Staffing,95862.0,E14000858
851,2013,Andrew Bridgen,Travel,8404.0,E14000858
852,2014,Andrew Bridgen,Accommodation,17850.0,E14000858
853,2014,Andrew Bridgen,Office Costs,21676.0,E14000858
854,2014,Andrew Bridgen,Staffing,94813.0,E14000858
855,2014,Andrew Bridgen,Travel,7544.0,E14000858
856,2015,Andrew Bridgen,Accommodation,6450.0,E14000858
